Image,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo,avset,distance,confi,Score
15_voice_en_34989532_mkittalk,19.10550236,4.171393658,6.255588467,3.566482341,71.23062734,0.501275921,0.412379566,4.02753704,51.23218445,54.21491702,0.460872523,0.57577104,64.61555416,0.506914547,0.248809163,4.193553379,3.855867633,4.802039434,0.73807608,0.75436057,0.686248414,-3,4.348848343,0.606749535,2
15_voice_en_34989532_sad,12.4345848,5.19989951,5.1720097,5.664307132,75.56827031,0.508013746,0.472933446,5.579245006,72.13270831,71.65084486,0.444091497,0.704361752,86.25994734,0.607037436,0.545360715,5.140229485,5.256462848,5.700036878,0.77324349,0.83423277,0.735813916,0,5.361996651,0.018139839,5
15_voice_en_34989532_vidtalk,10.61287191,4.708376699,4.619085503,4.612303124,61.9587954,0.403805358,0.369571002,4.418954932,57.70734689,63.46459392,0.434645625,0.564975307,47.17224589,0.37400195,0.274882823,4.607408514,4.95191479,4.783989389,0.727258065,0.829840052,0.697575993,-1,6.480996132,0.201666832,2.8
15_voice_en_34989532_wavlip,0.233155883,7.37737084,3.227279132,3.943251716,66.89798866,0.668455068,0.519411245,4.734764156,54.27450951,58.2574297,0.425591547,0.518230371,58.55272172,0.482633272,0.250136373,4.840016941,5.242527493,4.362859625,0.821831936,0.845387504,0.802619282,-2,7.494636536,0.989453316,2
15_voice_en_34989533_ahead,23.87693054,4.560317131,6.791459514,3.808978529,76.04959652,0.600181585,0.534684879,4.095341446,52.49786109,66.46527315,0.446971816,0.613775221,86.69228906,0.577663011,0.14508447,3.570501399,4.14338837,4.628549025,0.634948759,0.664927538,0.542171147,0,5.874668121,0.443760872,0.9
15_voice_en_34989533_dinet,5.80963196,7.195184722,3.105610917,5.035763698,74.04207124,0.67204811,0.53041316,4.974872038,72.70754657,69.25035995,0.658525298,0.675398104,69.87730781,0.505062943,0.434795366,5.086691497,5.434851974,4.590990095,0.650314584,0.816740866,0.643126218,-1,2.806027412,0.546023369,2.4
15_voice_en_34989533_dreamtalk,10.07604308,7.076198493,5.097063869,4.513538698,77.69579465,0.698655823,0.59238058,4.542180889,69.05565656,68.62857288,0.54701567,0.568549921,87.00143755,0.643049195,0.298005587,4.127035011,4.540309247,5.225608117,0.670425081,0.725569955,0.603381085,-1,3.968647957,0.50260067,1.8
15_voice_en_34989533_iplap,4.158394602,7.100668059,3.285028765,4.362464289,67.60398722,0.668545899,0.520133039,4.794269613,59.12755217,64.41131837,0.580585862,0.624203779,63.52093321,0.462557501,0.400697776,4.842231009,5.161514435,4.879655678,0.901305825,0.953308382,0.9018113,0,0.262739182,3.482258797,1.2
15_voice_en_34989533_mkittalk,20.15978253,4.450344229,6.338066917,3.571700623,70.79915707,0.50371967,0.410082141,3.968434316,52.61593982,56.51408548,0.493339655,0.583101095,63.90848715,0.502145949,0.246925586,4.073518029,3.837166611,4.980212149,0.766993828,0.800893044,0.727855115,-3,4.581447601,0.261493683,1.6
15_voice_en_34989533_sad,11.95710078,5.262578133,5.098256466,5.74388181,75.67989157,0.505875949,0.476086588,5.504972411,72.83390476,71.97242918,0.448586182,0.708560248,86.13068668,0.608355505,0.549393952,5.12284137,5.330579003,5.674503472,0.754333425,0.821995931,0.718606257,-1,4.890798569,0.674688339,4.7
15_voice_en_34989533_vidtalk,10.44674644,4.713173436,4.614395616,4.609662975,62.34719754,0.405274453,0.368974522,4.424608608,57.62913155,63.66672482,0.435734659,0.563805619,47.41411887,0.371615363,0.282169633,4.627744276,4.959970277,4.830734017,0.736359597,0.836525229,0.700632909,-1,5.657113075,0.934139252,3
15_voice_en_34989533_wavlip,0.076360425,7.380992413,3.231544871,3.938032968,66.92608104,0.671620833,0.521404245,4.741329446,53.91713823,58.16591223,0.433420972,0.515267931,58.98293705,0.483226583,0.254743762,4.841473282,5.263115493,4.353351696,0.823238839,0.848178193,0.804623176,-2,7.091635704,0.518391609,2.1
15_voice_en_34989534_ahead,21.35206193,4.575449975,6.685728464,3.835512986,75.99346527,0.605725381,0.553494918,4.157750255,55.22946727,67.42084591,0.439683509,0.581664242,89.22629868,0.581671638,0.138405754,3.548120659,4.213965291,4.507580513,0.638175638,0.681954143,0.560895657,0,4.29384613,0.18313694,0.3
15_voice_en_34989534_dinet,6.020071647,7.135674385,3.137685788,5.06360295,73.93621856,0.672515572,0.529868951,4.989625375,72.73721027,69.25178662,0.657467459,0.676149714,69.69964676,0.50574293,0.446378789,5.091911228,5.439687663,4.570549226,0.660589294,0.814160278,0.641977761,-2,2.179533005,0.936023712,1.8
15_voice_en_34989534_dreamtalk,9.724344265,7.22734694,5.128325077,4.533884024,77.70977394,0.705180852,0.59913676,4.523475899,69.3034195,69.05553672,0.58700625,0.586529178,87.72203964,0.644799243,0.31234203,4.191267601,4.580258526,5.248455697,0.664877972,0.741251862,0.606341253,-1,3.320763588,0.725903511,2.8
15_voice_en_34989534_iplap,4.325190692,7.088077602,3.304272985,4.362798582,67.61577484,0.668995672,0.520908428,4.792277772,59.22467028,64.32175862,0.58956312,0.630432936,63.56502034,0.462922637,0.385772304,4.843310458,5.16273528,4.883042028,0.901379517,0.955355206,0.907834512,3,0.059316635,3.07324028,1
15_voice_en_34989534_mkittalk,18.35785731,4.181975767,6.392875461,3.650420612,70.83143129,0.498473865,0.40714416,4.024663487,51.07326645,52.97991399,0.477098049,0.580519006,64.28921297,0.505530039,0.255241858,4.201918835,3.944463117,4.929155423,0.750604864,0.75727934,0.707734253,-3,2.982789993,0.302373886,3
15_voice_en_34989534_sad,11.13802818,5.26984904,4.97096936,5.708919108,75.97201621,0.504487378,0.48305868,5.591796806,72.72054158,72.31681324,0.465421856,0.710020826,86.23248852,0.610787816,0.552465339,5.20543264,5.308226106,5.656617312,0.771778145,0.860339777,0.744179117,-1,3.382136345,0.538903236,4.7
15_voice_en_34989534_vidtalk,10.85111834,4.677522123,4.640611799,4.583547835,61.56029715,0.407392219,0.372183833,4.403701689,57.90720432,63.46239949,0.439253173,0.566229254,46.77409168,0.371778187,0.275654008,4.590022088,4.935460355,4.754168199,0.736918634,0.850640079,0.709121991,-1,4.228476048,0.793839931,2.3
15_voice_en_34989534_wavlip,0.349467209,7.378846832,3.230556225,3.927227357,66.48417454,0.670327007,0.521475655,4.731439801,53.9512326,57.79139699,0.439240392,0.520725643,58.82674904,0.483000855,0.251955825,4.847434656,5.239053952,4.328428192,0.819138673,0.848591382,0.80215087,-2,5.668854713,0.653391838,2.3
15_voice_en_34989538_ahead,22.63008163,4.599987126,6.976100419,3.805074548,76.15447239,0.609514803,0.547755307,4.160406589,54.91125216,67.78212142,0.456253695,0.600386635,88.23302631,0.577190014,0.151714937,3.589875043,4.19784055,4.621305181,0.611042976,0.651880315,0.535108759,1,7.609386444,0.50178051,0.6
15_voice_en_34989538_dinet,6.115110202,7.148543201,3.15592915,5.063090474,73.92842352,0.672241794,0.527323768,4.975130835,72.4810544,69.22228951,0.658151743,0.676470848,69.61414503,0.50354723,0.421553416,5.07436128,5.428307179,4.582142788,0.654026555,0.807107468,0.639854637,-1,3.298340797,0.332714081,2.7
15_voice_en_34989538_dreamtalk,10.38982496,7.052457815,5.173668413,4.407439691,77.75231278,0.694769937,0.601240136,4.479650382,68.90524134,69.51392664,0.591179845,0.594915354,87.66975714,0.641042468,0.286511768,4.077906737,4.518943881,5.205348565,0.63025924,0.702797836,0.571981667,-1,5.762300491,0.21605587,2
15_voice_en_34989538_iplap,4.398583073,7.095624743,3.313971955,4.349159358,67.79086043,0.667472912,0.517952438,4.783976608,58.94806148,64.31312074,0.577540026,0.624958696,63.09582741,0.459893167,0.394322793,4.844636941,5.152559222,4.87789543,0.900476227,0.952942309,0.901528065,0,0.302326202,4.053740501,1.1
15_voice_en_34989538_mkittalk,19.58656558,4.208282661,6.431740703,3.514110272,69.51414917,0.506114455,0.392801313,3.92561526,49.59062954,51.21889055,0.481043778,0.596314952,63.29207071,0.490490675,0.237333702,4.092662287,3.76704619,4.838633322,0.708950727,0.741217916,0.671819525,-3,5.466917992,0.527266502,3.2
15_voice_en_34989538_sad,12.03576914,5.196463049,5.074100015,5.730602869,75.7704945,0.509502224,0.479881188,5.507301975,72.3901529,71.8786459,0.453514659,0.703728642,86.16788163,0.604122186,0.541244059,5.147833786,5.286975173,5.665183896,0.784695412,0.828467212,0.744588761,0,5.78470993,0.33661747,5
15_voice_en_34989538_vidtalk,10.52018006,4.70209824,4.61670191,4.61983474,62.34447546,0.406400987,0.37027935,4.420575123,57.81665648,63.61574702,0.430379489,0.564308532,47.18136773,0.374202787,0.284484005,4.592631064,4.935513273,4.745699529,0.741002559,0.842367647,0.706594936,-1,6.754466534,0.489954472,2.7
15_voice_en_34989538_wavlip,-0.006843857,7.3782464,3.231557259,3.937030643,66.63361804,0.668247975,0.519466379,4.739499987,53.51888348,57.81402555,0.423743425,0.512401079,58.66742695,0.48459122,0.252629276,4.848903452,5.25342995,4.295113871,0.822917474,0.84221222,0.801199664,-2,7.590064526,0.608555317,2.2
16_voice_en_34943277_ahead,33.66949922,4.649649913,6.091866894,4.563186921,75.365749,0.487341215,0.468529484,3.686761903,49.11309206,56.26430964,0.455607852,0.617994389,68.87838596,0.485082197,0.169326146,3.177613074,3.404205215,4.745314527,0.640806088,0.708475012,0.590017385,1,4.306410789,0.123192787,2.4
16_voice_en_34943277_dinet,7.36838838,6.470626484,3.932831852,5.556572643,64.70112615,0.496298031,0.404971997,4.348913677,62.99837762,62.09422169,0.537459886,0.613684345,48.9335707,0.422287202,0.241915435,3.831814389,4.149678903,5.085520076,0.670490376,0.802128008,0.657498544,-1,4.461560249,0.197501183,2.8
16_voice_en_34943277_dreamtalk,20.34762102,6.501817613,4.905655301,4.906789054,77.41315455,0.691360805,0.598322879,3.802150063,55.53213471,58.31666707,0.544700194,0.646036454,81.58665288,0.585084954,0.276502134,3.494144663,4.039453447,4.754050723,0.571669722,0.711853163,0.546976992,-1,3.573674202,0.872421265,2.6
16_voice_en_34943277_iplap,8.114970172,6.408853347,4.005154205,5.143699722,52.82481082,0.506442431,0.384605441,4.179669043,52.03756,60.11308767,0.467763433,0.575236224,44.81902572,0.366618687,0.182095246,3.592556843,3.945556172,5.10914568,0.94343778,0.958572545,0.943297335,0,1.010622978,1.580942154,1.8
16_voice_en_34943277_mkittalk,23.48449332,5.703939252,5.796712302,4.263641931,75.70622536,0.448697303,0.461716643,3.77479989,45.42683329,52.27227447,0.458359282,0.622150253,63.98238714,0.480985439,0.079908292,3.150453928,3.301774325,4.729602993,0.748611929,0.836981266,0.750300859,-3,2.78217411,0.744455338,3.2
16_voice_en_34943277_sad,5.453794832,6.001887567,5.467579384,5.702016356,75.82665739,0.457150799,0.465185501,4.215912532,69.03081523,61.89097468,0.374188594,0.664327965,79.54499133,0.529106536,0.344668062,3.964430156,4.147292474,5.097382162,0.823564027,0.879116811,0.834426181,0,3.489955902,0.281010628,4.8
16_voice_en_34943277_vidtalk,25.10010766,4.229464721,6.068988551,5.25710844,48.48141735,0.302642159,0.271698563,3.860692754,48.71450029,54.83545888,0.39256568,0.529880801,27.0065121,0.263803072,0.06663072,3.509184799,3.955258694,4.74168449,0.722074423,0.83109124,0.734828065,-1,5.557404518,0.00496006,2.5
16_voice_en_34943277_wavlip,21.96615458,6.022297378,4.510926288,4.41077074,50.3772174,0.562494791,0.36890062,4.093827466,43.29552025,61.33535211,0.359869375,0.426748501,35.00684748,0.315642033,0.068162101,3.34303078,4.016459324,4.248749022,0.810567674,0.83809926,0.775920729,-2,6.873562813,0.710469246,1.4
16_voice_en_34943279_ahead,33.16396142,4.537121926,6.140393302,4.593011787,75.46367022,0.492084695,0.468126594,3.704613068,49.07379417,55.44077186,0.443411759,0.622229783,68.15365198,0.487732497,0.154034274,3.187085161,3.394458391,4.722654577,0.632283563,0.726964402,0.576235631,1,4.573906898,0.563124657,2.4
16_voice_en_34943279_dinet,7.21570037,6.479792263,3.931930331,5.602171549,65.01041781,0.497011354,0.404950475,4.346565205,62.84448375,62.09107074,0.535621429,0.613276283,49.13924645,0.421472572,0.246324488,3.848807344,4.150697215,5.075657374,0.676212728,0.806836407,0.677500517,-1,5.374583244,0.175400734,3.5
16_voice_en_34943279_dreamtalk,22.88075722,6.542918487,5.205916123,4.980347115,77.28084104,0.691865446,0.592861755,3.813183264,54.66407183,58.32953831,0.539289265,0.63327856,80.8045957,0.572980483,0.273562094,3.473063381,4.025773249,4.794023704,0.565685747,0.708146611,0.542854781,-1,4.513735771,0.844630241,2.8
16_voice_en_34943279_iplap,8.062201707,6.415917465,4.003384421,5.170308032,52.8392855,0.506182431,0.384419307,4.179525371,52.31463599,60.19637257,0.470025288,0.576718621,44.84337113,0.367566957,0.182187237,3.584839155,3.946803186,5.099433804,0.933945865,0.9574304,0.937107054,0,1.568570137,1.343388557,2.3
16_voice_en_34943279_mkittalk,23.79756497,5.384276481,5.882429826,4.335801155,75.67741284,0.450224587,0.436364131,3.755081509,44.04152184,51.46516568,0.442494365,0.612330499,63.22276644,0.48598525,0.072460709,3.152206994,3.297685337,4.655795541,0.72522721,0.809632597,0.730995448,-2,3.415631294,0.051939011,2.1
16_voice_en_34943279_sad,5.628239546,6.037011057,5.400210762,5.742361856,75.94794836,0.443389528,0.471079982,4.265676434,69.56227443,62.13918122,0.37614839,0.657498721,79.85497845,0.529527287,0.328648263,3.98199788,4.091029103,5.114752028,0.795414733,0.864533753,0.80537368,0,4.091144562,0.736696243,4.8
16_voice_en_34943279_vidtalk,25.05251041,4.238973437,6.076829015,5.299574963,48.44178311,0.302720865,0.273137834,3.875631944,48.97824287,54.94623635,0.390048631,0.528829466,27.28619716,0.266551462,0.071129477,3.517473149,3.959904409,4.727258986,0.714633403,0.82962303,0.73239647,-1,6.427296162,0.460267544,2.6
16_voice_en_34943279_wavlip,21.64470272,6.030065709,4.500227043,4.411801225,50.75274875,0.56287572,0.369618865,4.079968691,43.10867634,61.41138749,0.358195993,0.425990387,35.03533068,0.316206779,0.069130497,3.349511494,4.030913064,4.212360925,0.79965122,0.820055858,0.761776768,-2,7.078235626,0.112708092,1.4
16_voice_en_34943281_ahead,32.67157493,4.605677088,6.062421106,4.63765774,75.64905483,0.490709829,0.476318482,3.689809337,48.47105937,55.8258476,0.468616665,0.635649356,67.38256961,0.488524891,0.165262652,3.169432381,3.487992618,4.843824419,0.663953571,0.727177971,0.611887461,0,3.903520584,0.11666584,2
16_voice_en_34943281_dinet,7.73536632,6.472752265,3.955030229,5.595297691,64.97442552,0.495188034,0.401561968,4.345514142,62.6921351,61.776198,0.535297583,0.609423015,48.44404988,0.420541202,0.247988893,3.855654097,4.151838011,5.09954903,0.677764777,0.80906323,0.673203368,-1,5.184105873,0.829741478,2.8
16_voice_en_34943281_dreamtalk,23.54884359,6.531919238,5.206053005,4.840733382,77.49589684,0.690190364,0.593638917,3.824967927,55.04671703,58.32134755,0.520185396,0.642527235,81.01458147,0.581833043,0.271688632,3.480278106,3.933468461,4.687014253,0.568581786,0.703295004,0.546659383,0,3.617004395,0.200497627,2.4
16_voice_en_34943281_iplap,8.679308229,6.405882096,4.040851807,5.169065397,52.68297829,0.505405377,0.380600663,4.169040269,51.82489206,60.03976414,0.462950236,0.572961718,44.63291108,0.365124254,0.181874478,3.589095478,3.944364986,5.112068172,0.941185677,0.961047356,0.942722513,0,1.449217796,0.460276604,2.1
16_voice_en_34943281_mkittalk,25.61369059,5.087713072,6.213912382,4.105339637,75.74990251,0.433632768,0.426737288,3.676716273,43.18888254,49.8653407,0.467400688,0.622995715,60.28756027,0.456455069,0.056110149,3.162351538,3.238543401,4.617589709,0.752258424,0.83361589,0.743325636,-3,3.486176491,0.689798355,3.4
16_voice_en_34943281_sad,5.850497606,6.104226782,5.425679528,5.783677968,75.778218,0.442565646,0.465953413,4.227835901,69.53430223,61.891159,0.37478594,0.664017704,80.56818394,0.534917171,0.337979102,3.984901521,4.143378136,5.09269823,0.832086382,0.890647769,0.849109042,0,3.445950508,0.264345169,5
16_voice_en_34943281_vidtalk,24.88693442,4.243377458,6.069500948,5.286670383,48.72993015,0.301717237,0.271451845,3.868623313,48.8395533,54.8084917,0.395797623,0.528256879,27.3655073,0.267206949,0.073046927,3.518263402,3.959484794,4.752557713,0.730884087,0.841469208,0.748716344,-2,4.364188194,0.184400558,2.8
16_voice_en_34943281_wavlip,21.58811452,6.033111233,4.500367684,4.432453443,50.52703416,0.573917455,0.369072649,4.094724614,43.32818471,61.31786603,0.357105297,0.424273152,35.11350901,0.316804876,0.074755298,3.344509754,3.993496691,4.257274141,0.810064725,0.827737061,0.774399462,-2,6.208192825,0.180348396,1.6
16_voice_en_34943323_ahead,32.13676368,4.635684628,6.087815488,4.591692478,75.27235885,0.482182987,0.470830261,3.711681481,48.59198212,55.79720976,0.446118146,0.614903165,68.81519878,0.492103684,0.168909839,3.166898069,3.409415583,4.709601685,0.658772076,0.716296495,0.616045158,0,6.895773411,0.95262289,1.9
16_voice_en_34943323_dinet,7.62176027,6.465314691,3.957195291,5.583377574,64.91592627,0.495369152,0.401795072,4.350467852,62.69877013,61.87394917,0.52923451,0.61046559,48.45000663,0.419718561,0.247856303,3.858656855,4.139889395,5.096843277,0.679877282,0.815247322,0.674867611,-1,5.82532835,0.767264843,3.2
16_voice_en_34943323_dreamtalk,22.81438413,6.442801491,5.244554384,4.863850697,77.42855667,0.694038475,0.592613054,3.856728366,54.45820445,58.1884798,0.51764965,0.634846915,80.47497714,0.575521551,0.274447903,3.51029214,4.002841869,4.774873433,0.543496023,0.699042455,0.532138508,0,5.49425602,0.505311012,2.7
16_voice_en_34943323_iplap,8.706797707,6.403675503,4.042586263,5.177563704,52.81424612,0.505354339,0.381354134,4.16940354,52.01984987,60.26788401,0.461228773,0.573761179,44.65328621,0.365704074,0.181630562,3.586424699,3.943454663,5.111300938,0.937761586,0.959741267,0.939840375,0,1.805149078,0.865497589,2.6
16_voice_en_34943323_mkittalk,23.228198,5.296621853,6.136703268,4.332701496,74.84017785,0.429730464,0.431251405,3.788037282,42.87695518,51.23347908,0.461284388,0.614503959,60.70276217,0.471278114,0.076246295,3.104482514,3.291482539,4.647533589,0.6580775,0.768263657,0.667195717,-3,4.190509796,0.573184013,2.8
16_voice_en_34943323_sad,5.545248934,5.933431041,5.529090479,5.738418585,75.97379932,0.449227247,0.464922519,4.243277769,69.38219602,61.92003918,0.366864605,0.665657761,80.32840864,0.532267721,0.353730795,4.004643233,4.158326053,5.10744658,0.812025704,0.863153918,0.821490046,0,4.838783264,0.156067848,4.3
16_voice_en_34943323_vidtalk,24.92734815,4.246466351,6.055438468,5.272387148,48.63680881,0.303619484,0.273183408,3.871589225,48.94828466,54.86770959,0.394708077,0.529780942,27.25837901,0.264682311,0.070341744,3.517683426,3.954313043,4.748746225,0.733430152,0.840665481,0.745091166,-1,6.472872734,0.029533386,2.4
16_voice_en_34943323_wavlip,21.46443738,6.033820872,4.494786106,4.418530737,50.62772073,0.560661826,0.36757891,4.095917288,43.45686779,61.37165622,0.358984446,0.424591163,34.63295861,0.3164764,0.071232178,3.336362356,4.010785289,4.216332107,0.813664057,0.837925749,0.793005338,-2,7.568137646,0.697738171,1.8
